village,plot_number,status,confidence,dx,dy,shift_magnitude,best_score,number_of_local_maxima,score_gap,entropy,opt_quality,area_consistency,distance_transform,boundary_hint,contour_similarity,gradient_agreement,smoothness,blending_factor,iou_official,iou_pred,centroid_distance,boundary_overlap,score_improvement
village_Malatavadi,1023,flagged,0.3121271613249009,0.0,0.0,0.0,0.7000577510962855,353,0.008136575630749765,7.628405348656836,0.3528893795909331,0.7908333333333333,0.8427498936653137,0.5473684072494507,0.5473684072494507,0.7357478141784668,0.6178796529173247,0.3057787591818662,,,,,
village_Malatavadi,1024,flagged,0.34297257129905484,0.0,0.0,0.0,0.719857946164284,364,0.013078788283947707,7.628817527612985,0.3642613571639366,0.9420193711025606,0.8481983542442322,0.5440000295639038,0.5440000295639038,0.8361822962760925,0.6451878891658464,0.3285227143278733,,,,,
village_Malatavadi,1025,flagged,0.32652583407791647,0.0,0.0,0.0,0.6215635676923397,355,0.015945810472681066,7.63050702912569,0.31593007248882876,0.934408208134848,0.7753391265869141,0.4038461446762085,0.4038461446762085,0.7460546493530273,0.5712716769009074,0.23186014497765756,,,,,
village_Malatavadi,1026,flagged,0.1192537100558474,0.0,0.0,0.0,0.7090174255257222,358,0.024194247599288232,7.635793111625639,0.3619932338068168,0.7811046511627907,0.8301405310630798,0.5714285969734192,0.5714285969734192,0.8111861944198608,0.5643184462199385,0.32398646761363364,,,,,
village_Malatavadi,1027,flagged,0.15752449600384136,0.0,0.0,0.0,0.729517740584427,338,0.02065922382309171,7.630404960173203,0.3713238533499228,0.775,0.8434642553329468,0.625,0.625,0.6995781660079956,0.6684844370089742,0.3426477066998457,,,,,
village_Malatavadi,1028,flagged,0.1395184093740035,0.0,0.0,0.0,0.7276789180177631,338,0.009412023605866127,7.619933026282174,0.3673042571480079,0.48100000000000004,0.8627528548240662,0.6333333253860474,0.6333333253860474,0.7046958804130554,0.6944971578482424,0.3346085142960159,,,,,
village_Malatavadi,1029,flagged,0.09093668621788875,0.0,0.0,0.0,0.6723209486674669,340,0.025483851752878706,7.638480039698244,0.34396157905311553,0.7496251874062969,0.7855371236801147,0.5050504803657532,0.5050504803657532,0.8052405714988708,0.761611810578355,0.2879231581062311,,,,,
village_Malatavadi,103,flagged,0.05798759963710629,0.0,0.0,0.0,0.5865844655287414,366,0.016918945418966103,7.636639503101987,0.2985720191805174,0.8947310283883797,0.7257877588272095,0.38235294818878174,0.38235294818878174,0.7031233906745911,0.5655858447093375,0.2,,,,,
village_Malatavadi,1030,flagged,0.11141618054960006,0.0,0.0,0.0,0.6784108313117411,334,0.01190454849915712,7.635262023935837,0.34301692171255144,0.5710000000000001,0.8132542967796326,0.52173912525177,0.52173912525177,0.7682397961616516,0.7807896576602996,0.2860338434251029,,,,,
village_Malatavadi,1031,flagged,0.17872586075406116,0.0,0.0,0.0,0.6827277850341352,345,0.054292257019130985,7.627883722832812,0.3580847481702036,0.3633333333333334,0.8179125189781189,0.6000000238418579,0.6000000238418579,0.6283780932426453,0.6911658383042656,0.3161694963404072,,,,,
village_Malatavadi,1032,flagged,0.13556678596316163,0.0,0.0,0.0,0.6051711752147851,345,0.0201531007409127,7.637317873130986,0.3088178725584884,0.4652777777777778,0.7491645812988281,0.4651162922382355,0.4651162922382355,0.6340575814247131,0.6557835753719908,0.21763574511697686,,,,,
village_Malatavadi,1033,flagged,0.24831546240217514,0.0,0.0,0.0,0.6322727778991367,342,0.025416677229514684,7.637538974983567,0.32394196220296595,0.9421472392638037,0.7480149269104004,0.43697479367256165,0.43697479367256165,0.7376642227172852,0.7480621086206635,0.24788392440593193,,,,,
village_Malatavadi,1034,flagged,0.14287687661163043,0.0,0.0,0.0,0.6609337528354807,357,0.03729148831626106,7.627032696748671,0.3421097666880597,0.9153521126760563,0.7883011102676392,0.46666666865348816,0.46666666865348816,0.721413791179657,0.8207531303052265,0.28421953337611944,,,,,
village_Malatavadi,1035,flagged,0.2808903265986206,0.0,0.0,0.0,0.661161584158854,362,0.030150759002364302,7.615612476327385,0.34038024853612736,0.7894505494505494,0.805142879486084,0.4796747863292694,0.4796747863292694,0.7651723623275757,0.6248950825485482,0.28076049707225476,,,,,
village_Malatavadi,1036,flagged,0.3206708242965189,0.0,0.0,0.0,0.7477829681842675,352,0.08535147720815361,7.610826096167955,0.4003763811332116,0.8784313725490196,0.8675055503845215,0.6086956262588501,0.6086956262588501,0.8262219429016113,0.6151746921861332,0.4007527622664233,,,,,
village_Malatavadi,1037,flagged,0.19014140867504256,0.0,0.0,0.0,0.6444155655201624,349,0.011628812650206433,7.6271088832633005,0.3261498770777877,0.8104950495049505,0.7900617122650146,0.4615384638309479,0.4615384638309479,0.7372204661369324,0.590573919856731,0.25229975415557543,,,,,
village_Malatavadi,1038,flagged,0.057634785568713695,0.0,0.0,0.0,0.5982302889950663,350,0.007800867067292994,7.630493899654164,0.30182029362235663,0.776453488372093,0.7160257697105408,0.3841463327407837,0.3841463327407837,0.7641744017601013,0.8584266683984336,0.2036405872447133,,,,,
village_Malatavadi,1039,flagged,0.2787590926272913,0.0,0.0,0.0,0.6406360716336306,343,0.00987582874591253,7.639802241632392,0.3234021411249786,0.9632098765432099,0.7904213070869446,0.43352600932121277,0.43352600932121277,0.6909018754959106,0.6761292738723187,0.24680428224995726,,,,,
village_Malatavadi,104,flagged,0.1834317044165924,0.0,0.0,0.0,0.6130472644768654,352,0.00979093700039646,7.629771875210148,0.30984469252669544,0.9541923076923077,0.7515409588813782,0.3741496503353119,0.3741496503353119,0.7346057295799255,0.8320166489516301,0.21968938505339092,,,,,
village_Malatavadi,1040,corrected,0.38642865393946113,16.025,-14.3,21.477677365115625,0.7380607526144303,339,0.04727266084204462,7.635418630475578,0.38344821880066715,0.8489993935718617,0.8665478825569153,0.6178861856460571,0.6178861856460571,0.6929717659950256,0.6507995811029149,0.3668964376013344,,,,,
village_Malatavadi,1041,flagged,0.1339762120724587,0.0,0.0,0.0,0.6811492755303463,339,0.012088844240021879,7.639385940553888,0.34433353932480065,0.9829508196721312,0.7942386269569397,0.5423728823661804,0.5423728823661804,0.6870315670967102,0.5730794821564158,0.28866707864960134,,,,,
village_Malatavadi,1042,flagged,0.2766372991430771,0.0,0.0,0.0,0.7216816009499974,324,0.03773516465122562,7.638150099292573,0.3723259312298199,0.9793827160493827,0.8438827395439148,0.5759999752044678,0.5759999752044678,0.7145052552223206,0.6661770745188653,0.34465186245963986,,,,,
village_Malatavadi,1043,flagged,0.219508438159863,0.0,0.0,0.0,0.6843981663107809,355,0.008330969309575886,7.639074222454566,0.34483877765520243,0.95,0.8317010402679443,0.48091602325439453,0.48091602325439453,0.7910670638084412,0.6548926904200232,0.2896775553104049,,,,,
village_Malatavadi,1044,flagged,0.285831849139826,0.0,0.0,0.0,0.6569731603567317,330,0.012112427188584518,7.640152058765421,0.33223251282248756,0.9000900900900901,0.8185720443725586,0.4568527936935425,0.4568527936935425,0.6825075149536133,0.6709593826085075,0.26446502564497515,,,,,
village_Malatavadi,1045,flagged,0.07596879432353418,0.0,0.0,0.0,0.739431406734465,335,0.031030397578530655,7.6310783438661005,0.3793744209464693,0.572,0.8765355348587036,0.6551724076271057,0.6551724076271057,0.6453331708908081,0.6722982530212089,0.35874884189293865,,,,,
village_Malatavadi,1046,flagged,0.2459087571155113,0.0,0.0,0.0,0.7322158885917732,336,0.03901208433063752,7.6299938671845435,0.37818954085086093,0.7898894154818326,0.8535845875740051,0.5857142806053162,0.5857142806053162,0.764949381351471,0.8101386482161205,0.3563790817017219,,,,,
village_Malatavadi,1047,corrected,0.41977582318540535,10.225,-12.0,15.765488416157616,0.7521899314643941,337,0.04222617832098208,7.6218781636188515,0.3893531200403229,0.8779999999999999,0.8679332733154297,0.6197183132171631,0.6197183132171631,0.7675115466117859,0.7295628438035658,0.3787062400806459,,,,,
village_Malatavadi,1048,flagged,0.3591165840377579,0.0,0.0,0.0,0.6904974766308951,342,0.032731609119076466,7.633109347679954,0.3553646826035602,0.70075,0.8435395956039429,0.5526315569877625,0.5526315569877625,0.6669372916221619,0.6059557286399376,0.31072936520712047,,,,,
village_Malatavadi,1049,flagged,0.2855796195446588,0.0,0.0,0.0,0.6335856949967831,352,0.02200366942440024,7.642325721996493,0.32344928368969816,0.8168077133594375,0.7960142493247986,0.43317973613739014,0.43317973613739014,0.6964112520217896,0.6285317988351348,0.24689856737939636,,,,,
village_Malatavadi,105,flagged,0.07279662159273094,0.0,0.0,0.0,0.5816037840905757,351,0.007394546571129146,7.636266555222321,0.2932341161691011,0.9572483167031719,0.7202557325363159,0.35866984724998474,0.35866984724998474,0.6705929040908813,0.7022369186361721,0.2,,,,,
village_Malatavadi,1050,flagged,0.2223257581692918,0.0,0.0,0.0,0.7059165161271856,342,0.02794665372420424,7.638449181080186,0.361499010722327,0.9882909012783327,0.8222972750663757,0.5467625856399536,0.5467625856399536,0.6589890122413635,0.8595825111320186,0.322998021444654,,,,,
village_Malatavadi,1051,flagged,0.1701873296923737,0.0,0.0,0.0,0.6567780625451192,348,0.030606749222318097,7.6311353958081956,0.33791916170619357,0.9432984347465533,0.7528603076934814,0.4513888955116272,0.4513888955116272,0.7839396595954895,0.9903898713239827,0.2758383234123872,,,,,
village_Malatavadi,1052,flagged,0.15568235597508592,0.0,0.0,0.0,0.6298769490002024,363,0.02316801934808632,7.629764583734219,0.3222728502581214,0.9123721676358532,0.6990983486175537,0.45205479860305786,0.45205479860305786,0.752264678478241,0.9714122776468209,0.24454570051624286,,,,,
village_Malatavadi,1053,flagged,0.24305851233368198,0.0,0.0,0.0,0.8242319827348416,379,0.007550689310822589,7.582600469733814,0.41599911355177743,0.9694656488549618,0.9170875549316406,0.7272727489471436,0.7272727489471436,0.8858616948127747,0.5885681851860467,0.43199822710355495,,,,,
village_Malatavadi,1054,flagged,0.09720834322271515,0.0,0.0,0.0,0.7290751697775993,359,0.03236013083174816,7.612408800608171,0.37508367003200105,0.8105,0.8228893280029297,0.6266666650772095,0.6266666650772095,0.7447744607925415,0.6850065293257922,0.3501673400640022,,,,,
village_Malatavadi,1055,corrected,0.44289482497085414,-10.725,27.65,29.65717661882196,0.7302680707530511,355,0.051947973475414466,7.606344104315508,0.3817151427690194,0.8057500000000001,0.8366346955299377,0.653333306312561,0.653333306312561,0.6636399626731873,0.5525874749746584,0.36343028553803886,,,,,
village_Malatavadi,1056,flagged,0.2765667455880705,0.0,0.0,0.0,0.6579376020401446,348,0.04027708041083011,7.6310266460474345,0.3414028760088598,0.5973493975903614,0.7887037396430969,0.5151515007019043,0.5151515007019043,0.6905590295791626,0.7494426612941945,0.2828057520177197,,,,,
village_Malatavadi,1057,flagged,0.2718766934988314,0.0,0.0,0.0,0.6762004356775237,341,0.037889637673397925,7.629728519206771,0.3498520226435134,0.9059143263879902,0.78058260679245,0.5041322112083435,0.5041322112083435,0.7462413907051086,0.8478930617459185,0.2997040452870268,,,,,
village_Malatavadi,1058,flagged,0.14681737729107236,0.0,0.0,0.0,0.7007416269909619,369,0.06122536394885525,7.604815981558722,0.3697751180051144,0.7088571428571429,0.8454084396362305,0.5612244606018066,0.5612244606018066,0.742753803730011,0.5674045875977782,0.33955023601022893,,,,,
village_Malatavadi,1059,flagged,0.13527308394457532,0.0,0.0,0.0,0.6666009721634824,353,0.014184921108696846,7.627662423259381,0.33799493077895737,0.6235709831635834,0.7791638374328613,0.532608687877655,0.532608687877655,0.6275574564933777,0.9591533446351765,0.2759898615579148,,,,,
village_Malatavadi,106,flagged,0.08879442690313183,0.0,0.0,0.0,0.6818556070945242,343,0.02888129270327522,7.6351379317560735,0.34983557946446886,0.8592819465713798,0.8202905654907227,0.5102040767669678,0.5102040767669678,0.7102561593055725,0.7133607386464359,0.29967115892893775,,,,,
village_Malatavadi,1060,flagged,0.10896868590244146,0.0,0.0,0.0,0.6112101849729535,342,0.010418681678902919,7.640123404146781,0.3088436511628452,0.7861111111111111,0.7590883374214172,0.40310078859329224,0.40310078859329224,0.7011663317680359,0.7382469166942094,0.2176873023256904,,,,,
village_Malatavadi,1061,flagged,0.16262997427818268,0.0,0.0,0.0,0.6190940440841174,342,0.009191015839356886,7.635114347006457,0.31254833194325515,0.8628127696289905,0.7645042538642883,0.41860464215278625,0.41860464215278625,0.6695970296859741,0.7150028845448121,0.22509666388651034,,,,,
village_Malatavadi,1062,flagged,0.28912859678033354,0.0,0.0,0.0,0.7051617704576048,342,0.04418213125442538,7.630798098215466,0.3661924549226414,0.9616666666666667,0.817546546459198,0.5277777910232544,0.5277777910232544,0.7705228328704834,0.8379283768848412,0.33238490984528285,,,,,
village_Malatavadi,1063,flagged,0.32931233123766485,0.0,0.0,0.0,0.6490951279646465,369,0.010376062254181972,7.619036492641109,0.32832502954924936,0.8378718056137411,0.7666261792182922,0.5051546096801758,0.5051546096801758,0.7285117506980896,0.5127609410952654,0.25665005909849875,,,,,
village_Malatavadi,1064,flagged,0.2303881429179878,0.0,0.0,0.0,0.6674082020970641,360,0.01743742672212989,7.605334655120068,0.3399584544357844,0.9895,0.7573407888412476,0.5254237055778503,0.5254237055778503,0.7063956260681152,0.6837568344522692,0.2799169088715688,,,,,
village_Malatavadi,1065,flagged,0.21910869784779138,0.0,0.0,0.0,0.6441399443901689,368,0.02074919922961771,7.5962555394209526,0.3295553924527771,0.776,0.6428757905960083,0.5846154093742371,0.5846154093742371,0.7001408934593201,0.8865875011227762,0.2591107849055542,,,,,
village_Malatavadi,1066/A,flagged,0.07091956181353713,0.0,0.0,0.0,0.5922800372000875,377,0.030637544461224353,7.600861322611155,0.30647144222756045,0.5536249999999999,0.7188431024551392,0.40425533056259155,0.40425533056259155,0.8159458041191101,0.6752966716216839,0.21294288445512094,,,,,
village_Malatavadi,1066/B,flagged,0.1986939410540169,0.0,0.0,0.0,0.6488752239426925,367,0.03272752600543061,7.599872620735534,0.3354218972748213,0.5005,0.6912952065467834,0.5581395626068115,0.5581395626068115,0.7981386184692383,0.8852490886866153,0.27084379454964264,,,,,
village_Malatavadi,1067,flagged,0.20049973261241424,0.0,0.0,0.0,0.6154272916724547,349,0.023957334696197097,7.632187306321178,0.31522143098418237,0.8726086956521738,0.7553653120994568,0.41791045665740967,0.41791045665740967,0.7363108992576599,0.5771091892266682,0.23044286196836478,,,,,
village_Malatavadi,1068,flagged,0.0849083493978134,0.0,0.0,0.0,0.6064649908754123,356,0.017269198263036856,7.628161343608475,0.30883917012626755,0.8935200000000001,0.7592262625694275,0.37128713726997375,0.37128713726997375,0.812953531742096,0.5657655553088438,0.21767834025253513,,,,,
village_Malatavadi,1069,flagged,0.294242947933249,0.0,0.0,0.0,0.577193822011042,362,0.009586872714513084,7.630544363075549,0.2918365415599429,0.9448069603045134,0.6892135739326477,0.34545454382896423,0.34545454382896423,0.747992753982544,0.82573902985834,0.2,,,,,
village_Malatavadi,107/A,flagged,0.08924419907512254,0.0,0.0,0.0,0.6127010721231233,336,0.0005430827984291842,7.637029650548287,0.3067073563406508,0.7049444444444444,0.7587935924530029,0.40875911712646484,0.40875911712646484,0.6783425807952881,0.851970159791702,0.2134147126813017,,,,,
village_Malatavadi,107/B,flagged,0.05386926512147185,0.0,0.0,0.0,0.6466863407546779,344,0.011650351210717225,7.6410432407291555,0.32692716440967684,0.15203703703703703,0.8373464941978455,0.5271317958831787,0.5271317958831787,0.6645920872688293,0.5366792828706699,0.2538543288193537,,,,,
village_Malatavadi,1070,flagged,0.2871153101128501,0.0,0.0,0.0,0.5312379254940633,361,0.00674652624469485,7.6217762394008055,0.2682358880555399,0.9748488984207447,0.5614591836929321,0.3861386179924011,0.3861386179924011,0.7165139317512512,0.6360993344753529,0.2,,,,,
village_Malatavadi,1071,flagged,0.3973223993220376,0.0,0.0,0.0,0.601912467158533,361,0.035596868851866637,7.606590121261177,0.31262557309173744,0.979,0.7230945825576782,0.40449437499046326,0.40449437499046326,0.7401185631752014,0.5583005564351223,0.22525114618347492,,,,,
village_Malatavadi,1072/A,flagged,0.20981835489493336,0.0,0.0,0.0,0.6731551120708499,369,0.07079782370492727,7.590631895680567,0.35922469392073186,0.5263963963963963,0.7775545716285706,0.5462962985038757,0.5462962985038757,0.7699195742607117,0.8060597354396082,0.31844938784146376,,,,,
village_Malatavadi,1072/B,flagged,0.10678223690753601,0.0,0.0,0.0,0.5783837040163627,383,0.03157506141966149,7.599332087919681,0.29984453978966524,0.41936936936936936,0.6645565032958984,0.49000000953674316,0.49000000953674316,0.7105455994606018,0.4907614093755508,0.2,,,,,
village_Malatavadi,1073,flagged,0.1336588698010699,0.0,0.0,0.0,0.5910729304534941,356,0.02860225104699865,7.62809318127024,0.3045448390683449,0.9134285714285714,0.5844714641571045,0.4859813153743744,0.4859813153743744,0.7363606095314026,0.871686582326675,0.20908967813668983,,,,,
village_Malatavadi,1074,flagged,0.12783831041084243,0.0,0.0,0.0,0.6701899130818834,351,0.018457542326496323,7.631465087754911,0.34098419828789955,0.7075,0.7719899415969849,0.5205479264259338,0.5205479264259338,0.777754545211792,0.800486227030732,0.28196839657579914,,,,,
village_Malatavadi,1075,flagged,0.32288585717346174,0.0,0.0,0.0,0.6305425033679107,344,0.018585043683446933,7.633061068881149,0.32114448945009594,0.831,0.769781231880188,0.45121949911117554,0.45121949911117554,0.634749174118042,0.7423458711912239,0.2422889789001919,,,,,
village_Malatavadi,1076,flagged,0.33370888177714453,0.0,0.0,0.0,0.6118222455429044,353,0.03341164811544828,7.630679469266656,0.31629465118945177,0.38124285169653066,0.7684025764465332,0.4533333480358124,0.4533333480358124,0.6958876252174377,0.6895394128679192,0.23258930237890357,,,,,
village_Malatavadi,1077,flagged,0.08402180124361978,0.0,0.0,0.0,0.6069848444746063,342,0.038723002030059184,7.631316627925685,0.3154526869730176,0.6349856616140926,0.7198660969734192,0.4736842215061188,0.4736842215061188,0.7064435482025146,0.5434215836366977,0.23090537394603522,,,,,
village_Malatavadi,1078,flagged,0.34880204950040794,0.0,0.0,0.0,0.6757246583210023,341,0.019657168939136938,7.629265012111819,0.3441565199899287,0.9009999999999999,0.7900286912918091,0.523809552192688,0.523809552192688,0.7138522863388062,0.6750826458664541,0.2883130399798574,,,,,
village_Malatavadi,1079,flagged,0.20748804513064512,0.0,0.0,0.0,0.7103123060557267,343,0.009487342034435575,7.628278133864111,0.3584252152873586,0.8615,0.8107783198356628,0.5454545617103577,0.5454545617103577,0.8381071090698242,0.8186688506067211,0.31685043057471723,,,,,
village_Malatavadi,108/A,flagged,0.14215150772822588,0.0,0.0,0.0,0.6280223229682986,343,0.02408110147615461,7.639152671216761,0.3213738431944003,0.6120909090909091,0.7966564297676086,0.41624364256858826,0.41624364256858826,0.7068727016448975,0.8314095682956921,0.24274768638880068,,,,,
village_Malatavadi,108/B,flagged,0.24852820534072267,0.0,0.0,0.0,0.6071421591849469,346,0.012668002830093172,7.641660759000455,0.3074442131015565,0.36054545454545456,0.7860044240951538,0.4430379867553711,0.4430379867553711,0.6366420984268188,0.6766742454956444,0.21488842620311305,,,,,
village_Malatavadi,1080,flagged,0.10679978903603704,0.0,0.0,0.0,0.5941598340833844,330,0.02745543321145083,7.634306871302018,0.3055816779825434,0.8964668658815258,0.7154751420021057,0.4017857015132904,0.4017857015132904,0.6660371422767639,0.7165687831094627,0.21116335596508679,,,,,
